adb server is out of date.  killing...
* daemon started successfully *
--------- beginning of /dev/log/system
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6e0  412f5f90  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6e4  40071597  /system/lib/libc.so (dlmalloc+5322)
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6e8  00000000  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6ec  40101eac  /system/bin/mksh
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6f0  412f5f28  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6f4  40106cc4  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6f8  00000000  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a6fc  412f5fe0  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a700  00000000  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a704  00000003  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a708  df0027ad  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a70c  00000000  
03-14 14:22:13.470   342   342 I DEBUG   :     #00  bea3a710  00000000  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a714  00000fc3  
03-14 14:22:13.470   342   342 I DEBUG   :     #01  bea3a718  412f5f28  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a71c  00013804  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a720  00000001  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a724  40101eac  /system/bin/mksh
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a728  40106d84  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a72c  40106d88  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a730  40106bb0  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a734  412f5f28  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a738  412f2f9c  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a73c  40106df6  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a740  00000001  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a744  400e75cd  /system/bin/mksh
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a748  412f5f28  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a74c  0000001f  
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a750  412f5fac  [heap]
03-14 14:22:13.470   342   342 I DEBUG   :          bea3a754  412f5b3c  [heap]
03-14 14:22:13.470   342   342 I DEBUG   : 
03-14 14:22:13.470   342   342 I DEBUG   : memory near r1:
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fc0 656e2f63 74782f74 6174715f 64697567  c/net/xt_qtaguid
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fd0 6174732f 00007374 00000000 0000100b  /stats..........
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fe0 20786469 63616669 63612065 745f7463  idx iface acct_t
03-14 14:22:13.470   342   342 I DEBUG   :     412f5ff0 685f6761 75207865 745f6469 695f6761  ag_hex uid_tag_i
03-14 14:22:13.470   342   342 I DEBUG   :     412f6000 6320746e 735f746e 72207465 79625f78  nt cnt_set rx_by
03-14 14:22:13.470   342   342 I DEBUG   : 
03-14 14:22:13.470   342   342 I DEBUG   : memory near r6:
03-14 14:22:13.470   342   342 I DEBUG   :     412f5f9c 400a55b4 00000010 00000012 00000000  .U.@............
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fac 00746163 00000000 0000002b 412f5fa8  cat.....+...._/A
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fbc 6f72702f 656e2f63 74782f74 6174715f  /proc/net/xt_qta
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fcc 64697567 6174732f 00007374 00000000  guid/stats......
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fdc 0000100b 20786469 63616669 63612065  ....idx iface ac
03-14 14:22:13.470   342   342 I DEBUG   : 
03-14 14:22:13.470   342   342 I DEBUG   : memory near r8:
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fc0 656e2f63 74782f74 6174715f 64697567  c/net/xt_qtaguid
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fd0 6174732f 00007374 00000000 0000100b  /stats..........
03-14 14:22:13.470   342   342 I DEBUG   :     412f5fe0 20786469 63616669 63612065 745f7463  idx iface acct_t
03-14 14:22:13.470   342   342 I DEBUG   :     412f5ff0 685f6761 75207865 745f6469 695f6761  ag_hex uid_tag_i
03-14 14:22:13.470   342   342 I DEBUG   :     412f6000 6320746e 735f746e 72207465 79625f78  nt cnt_set rx_by
03-14 14:22:13.470   342   342 I DEBUG   : 
03-14 14:22:13.470   342   342 I DEBUG   : memory near r9:
03-14 14:22:13.470   342   342 I DEBUG   :     412f5f10 00000000 00000004 00000000 0000001b  ................
03-14 14:22:13.470   342   342 I DEBUG   :     412f5f20 412f5fb8 00000000 412f5fac 412f5fbc  ._/A....._/A._/A
03-14 14:22:13.470   342   342 I DEBUG   :     412f5f30 00000000 00000063 412f5f20 412f5bf8  ....c... _/A.[/A
03-14 14:22:13.490   342   342 I DEBUG   :     412f5f40 bea3abbc 00000000 00000000 412f200c  ............. /A
03-14 14:22:13.490   342   342 I DEBUG   :     412f5f50 412f5f3c 412f5a6c 00000006 00000003  <_/AlZ/A........
03-14 14:22:13.490   342   342 I DEBUG   : 
03-14 14:22:13.490   342   342 I DEBUG   : memory near sl:
03-14 14:22:13.490   342   342 I DEBUG   :     412f5fc0 656e2f63 74782f74 6174715f 64697567  c/net/xt_qtaguid
03-14 14:22:13.490   342   342 I DEBUG   :     412f5fd0 6174732f 00007374 00000000 0000100b  /stats..........
03-14 14:22:13.490   342   342 I DEBUG   :     412f5fe0 20786469 63616669 63612065 745f7463  idx iface acct_t
03-14 14:22:13.490   342   342 I DEBUG   :     412f5ff0 685f6761 75207865 745f6469 695f6761  ag_hex uid_tag_i
03-14 14:22:13.490   342   342 I DEBUG   :     412f6000 6320746e 735f746e 72207465 79625f78  nt cnt_set rx_by
03-14 14:22:13.490   342   342 I DEBUG   : 
03-14 14:22:13.490   342   342 I DEBUG   : memory near fp:
03-14 14:22:13.490   342   342 I DEBUG   :     400fdc98 27000a27 49005c00 22005346 27262423  '..'.\.IFS."#$&'
03-14 14:22:13.490   342   342 I DEBUG   :     400fdca8 3a2a2928 3e3d3c3b 605c5b3f 007d7c7b  ()*:;<=>?[\`{|}.
03-14 14:22:13.490   342   342 I DEBUG   :     400fdcb8 203a7325 67007325 68626172 00747369  %s: %s.grabhist.
03-14 14:22:13.490   342   342 I DEBUG   :     400fdcc8 20646162 74736968 2079726f 61727261  bad history arra
03-14 14:22:13.490   342   342 I DEBUG   :     400fdcd8 20200079 25002020 64252073 20636600  y.    .%s %d.fc 
03-14 14:22:13.490   342   342 I DEBUG   : 
03-14 14:22:13.490   342   342 I DEBUG   : memory near ip:
03-14 14:22:13.490   342   342 I DEBUG   :     40101f20 40069184 40075a09 4007eba1 40069558  ...@.Z.@...@X..@
03-14 14:22:13.490   342   342 I DEBUG   :     40101f30 400685ec 400689d0 4006ab68 40073061  ...@...@h..@a0.@
03-14 14:22:13.490   342   342 I DEBUG   :     40101f40 400689ec 400748a5 40068894 40075935  ...@.H.@...@5Y.@
03-14 14:22:13.490   342   342 I DEBUG   :     40101f50 400699a0 4007596d 40069d6c 4006914c  ...@mY.@l..@L..@
03-14 14:22:13.490   342   342 I DEBUG   :     40101f60 40068878 4006885c 40068678 40069340  x..@\..@x..@@..@
03-14 14:22:13.490   342   342 I DEBUG   : 
03-14 14:22:13.490   342   342 I DEBUG   : memory near sp:
03-14 14:22:13.490   342   342 I DEBUG   :     bea3a6f0 412f5f28 40106cc4 00000000 412f5fe0  (_/A.l.@....._/A
03-14 14:22:13.490   342   342 I DEBUG   :     bea3a700 00000000 00000003 df0027ad 00000000  .........'......
03-14 14:22:13.490   342   342 I DEBUG   :     bea3a710 00000000 00000fc3 412f5f28 00013804  ........(_/A.8..
03-14 14:22:13.490   342   342 I DEBUG   :     bea3a720 00000001 40101eac 40106d84 40106d88  .......@.m.@.m.@
03-14 14:22:13.490   342   342 I DEBUG   :     bea3a730 40106bb0 412f5f28 412f2f9c 40106df6  .k.@(_/A.//A.m.@
03-14 14:22:13.490   342   342 I DEBUG   : 
03-14 14:22:13.490   342   342 I DEBUG   : code around pc:
03-14 14:22:13.490   342   342 I DEBUG   :     400689d8 ef000000 e8bd0090 e1b00000 512fff1e  ............../Q
03-14 14:22:13.490   342   342 I DEBUG   :     400689e8 ea00b4ec e92d0090 e3a07004 ef000000  ......-..p......
03-14 14:22:13.490   342   342 I DEBUG   :     400689f8 e8bd0090 e1b00000 512fff1e ea00b4e5  ........../Q....
03-14 14:22:13.490   342   342 I DEBUG   :     40068a08 e1a0c00d e92d00f0 e89c0070 e3a070b4  ......-.p....p..
03-14 14:22:13.490   342   342 I DEBUG   :     40068a18 ef000000 e8bd00f0 e1b00000 512fff1e  ............../Q
03-14 14:22:13.490   342   342 I DEBUG   : 
03-14 14:22:13.490   342   342 I DEBUG   : code around lr:
03-14 14:22:13.500   342   342 I DEBUG   :     400ea4e0 f7f36800 4631ed6a 46584602 fe64f009  .h..j.1F.FXF..d.
03-14 14:22:13.500   342   342 I DEBUG   :     400ea4f0 b320e025 200146c2 463a4651 ed80f7f3  %. ..F. QF:F....
03-14 14:22:13.500   342   342 I DEBUG   :     400ea500 bf1c1c43 0707ebc0 d1154482 ed1ef7f3  C........D......
03-14 14:22:13.500   342   342 I DEBUG   :     400ea510 2a046802 f7f3d010 6800ed1a ed4cf7f3  .h.*.......h..L.
03-14 14:22:13.500   342   342 I DEBUG   :     400ea520 44794916 48164602 f0094478 b17dfe45  .IyD.F.HxD..E.}.
03-14 14:22:13.510   709   735 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
03-14 14:22:13.530  1001  1001 D ModemStatsService: receive intent android.intent.action.DROPBOX_ENTRY_ADDED
03-14 14:22:13.530  1001  1001 D ModemStatsService: receive intent, tagname is SYSTEM_TOMBSTONE time is 1457986933535 isMobileDataConnected : false
03-14 14:22:14.030 24985 24985 F libc    : Fatal signal 13 (SIGPIPE) at 0x00006199 (code=0), thread 24985 (sh)
03-14 14:22:14.140   342   342 I DEBUG   : *** *** *** *** *** *** *** *** *** *** *** *** *** *** *** ***
03-14 14:22:14.140   342   342 I DEBUG   : Build fingerprint: 'motorola/XT897_us_spr/asanti_c:4.1.2/9.8.2Q-122_XT897_FFW-8/9:user/release-keys'
03-14 14:22:14.140   342   342 I DEBUG   : pid: 24985, tid: 24985, name: sh  >>> /system/bin/sh <<<
03-14 14:22:14.140   342   342 I DEBUG   : signal 13 (SIGPIPE), code -6 (?), fault addr --------
03-14 14:22:14.150   342   342 I DEBUG   :     r0 ffffffe0  r1 4172efe0  r2 00000fc3  r3 00000000
03-14 14:22:14.150   342   342 I DEBUG   :     r4 00000000  r5 00000003  r6 4172efbc  r7 00000004
03-14 14:22:14.150   342   342 I DEBUG   :     r8 4172efe0  r9 4172ef30  sl 4172efe0  fp 400f5cb8
03-14 14:22:14.150   342   342 I DEBUG   :     ip 400f9f40  sp bee47710  lr 400e2501  pc 4001b9f8  cpsr 00000010
03-14 14:22:14.150   342   342 I DEBUG   :     d0  762f3a6e6962732f  d1  69622f726f646e65
03-14 14:22:14.150   342   342 I DEBUG   :     d2  65747379732f3a6e  d3  2f3a6e6962732f6d
03-14 14:22:14.150   342   342 I DEBUG   :     d4  0000000000000000  d5  0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d6  0000000000000000  d7  75b1ec5400000000
03-14 14:22:14.160   342   342 I DEBUG   :     d8  0000000000000000  d9  0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d10 0000000000000000  d11 0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d12 0000000000000000  d13 0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d14 0000000000000000  d15 0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d16 4150243d48544150  d17 6d6f63202e3a4854
03-14 14:22:14.160   342   342 I DEBUG   :     d18 6a2e6e6f6464612e  d19 747379732f3a7261
03-14 14:22:14.160   342   342 I DEBUG   :     d20 656d6172662f6d65  d21 6d6f632f6b726f77
03-14 14:22:14.160   342   342 I DEBUG   :     d22 6c6f726f746f6d2e  d23 696f72646e612e61
03-14 14:22:14.160   342   342 I DEBUG   :     d24 0000000000000000  d25 0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d26 0000000000000000  d27 0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d28 0000000000000000  d29 0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     d30 0000000000000000  d31 0000000000000000
03-14 14:22:14.160   342   342 I DEBUG   :     scr 00000010
03-14 14:22:14.160   342   342 I DEBUG   : 
03-14 14:22:14.160   342   342 I DEBUG   : backtrace:
03-14 14:22:14.160   342   342 I DEBUG   :     #00  pc 0000c9f8  /system/lib/libc.so (write+12)
03-14 14:22:14.160   342   342 I DEBUG   :     #01  pc 0000e4fd  /system/bin/mksh
03-14 14:22:14.160   342   342 I DEBUG   : 
03-14 14:22:14.160   342   342 I DEBUG   : stack:
03-14 14:22:14.160   342   342 I DEBUG   :          bee476d0  0000100b  
03-14 14:22:14.170   342   342 I DEBUG   :          bee476d4  40024597  /system/lib/libc.so (dlmalloc+5322)
03-14 14:22:14.170   342   342 I DEBUG   :          bee476d8  00000000  
03-14 14:22:14.170   342   342 I DEBUG   :          bee476dc  00000004  
03-14 14:22:14.170   342   342 I DEBUG   :          bee476e0  4172ef90  [heap]
03-14 14:22:14.170   342   342 I DEBUG   :          bee476e4  40024597  /system/lib/libc.so (dlmalloc+5322)
03-14 14:22:14.170   342   342 I DEBUG   :          bee476e8  00000000  
03-14 14:22:14.170   342   342 I DEBUG   :          bee476ec  400f9eac  /system/bin/mksh
03-14 14:22:14.170   342   342 I DEBUG   :          bee476f0  4172ef28  [heap]
03-14 14:22:14.170   342   342 I DEBUG   :          bee476f4  400fecc4  
03-14 14:22:14.170   342   342 I DEBUG   :          bee476f8  00000000  
03-14 14:22:14.170   342   342 I DEBUG   :          bee476fc  4172efe0  [heap]
03-14 14:22:14.170   342   342 I DEBUG   :          bee47700  00000000  
03-14 14:22:14.170   342   342 I DEBUG   :          bee47704  00000003  
03-14 14:22:14.170   342   342 I DEBUG   :          bee47708  df0027ad  
03-14 14:22:14.170   342   342 I DEBUG   :          bee4770c  00000000  
03-14 14:22:14.170   342   342 I DEBUG   :     #00  bee47710  00000000  
03-14 14:22:14.170   342   342 I DEBUG   :          bee47714  00000fc3  
03-14 14:22:14.170   342   342 I DEBUG   :     #01  bee47718  4172ef28  [heap]
03-14 14:22:14.170   342   342 I DEBUG   :          bee4771c  00013804  
03-14 14:22:14.180   342   342 I DEBUG   :          bee47720  00000001  
03-14 14:22:14.180   342   342 I DEBUG   :          bee47724  400f9eac  /system/bin/mksh
03-14 14:22:14.180   342   342 I DEBUG   :          bee47728  400fed84  
03-14 14:22:14.180   342   342 I DEBUG   :          bee4772c  400fed88  
03-14 14:22:14.180   342   342 I DEBUG   :          bee47730  400febb0  
03-14 14:22:14.180   342   342 I DEBUG   :          bee47734  4172ef28  [heap]
03-14 14:22:14.180   342   342 I DEBUG   :          bee47738  4172bf9c  [heap]
03-14 14:22:14.180   342   342 I DEBUG   :          bee4773c  400fedf6  
03-14 14:22:14.180   342   342 I DEBUG   :          bee47740  00000001  
03-14 14:22:14.180   342   342 I DEBUG   :          bee47744  400df5cd  /system/bin/mksh
03-14 14:22:14.180   342   342 I DEBUG   :          bee47748  4172ef28  [heap]
03-14 14:22:14.180   342   342 I DEBUG   :          bee4774c  0000001f  
03-14 14:22:14.190   342   342 I DEBUG   :          bee47750  4172efac  [heap]
03-14 14:22:14.190   342   342 I DEBUG   :          bee47754  4172eb3c  [heap]
03-14 14:22:14.190   342   342 I DEBUG   : 
03-14 14:22:14.190   342   342 I DEBUG   : memory near r1:
03-14 14:22:14.190   342   342 I DEBUG   :     4172efc0 656e2f63 74782f74 6174715f 64697567  c/net/xt_qtaguid
03-14 14:22:14.190   342   342 I DEBUG   :     4172efd0 6174732f 00007374 00000000 0000100b  /stats..........
03-14 14:22:14.190   342   342 I DEBUG   :     4172efe0 20786469 63616669 63612065 745f7463  idx iface acct_t
03-14 14:22:14.190   342   342 I DEBUG   :     4172eff0 685f6761 75207865 745f6469 695f6761  ag_hex uid_tag_i
03-14 14:22:14.190   342   342 I DEBUG   :     4172f000 6320746e 735f746e 72207465 79625f78  nt cnt_set rx_by
03-14 14:22:14.190   342   342 I DEBUG   : 
03-14 14:22:14.190   342   342 I DEBUG   : memory near r6:
03-14 14:22:14.190   342   342 I DEBUG   :     4172ef9c 400585b4 00000010 00000012 00000000  ...@............
03-14 14:22:14.190   342   342 I DEBUG   :     4172efac 00746163 00000000 0000002b 4172efa8  cat.....+.....rA
03-14 14:22:14.190   342   342 I DEBUG   :     4172efbc 6f72702f 656e2f63 74782f74 6174715f  /proc/net/xt_qta
03-14 14:22:14.190   342   342 I DEBUG   :     4172efcc 64697567 6174732f 00007374 00000000  guid/stats......
03-14 14:22:14.190   342   342 I DEBUG   :     4172efdc 0000100b 20786469 63616669 63612065  ....idx iface ac
03-14 14:22:14.190   342   342 I DEBUG   : 
03-14 14:22:14.190   342   342 I DEBUG   : memory near r8:
03-14 14:22:14.190   342   342 I DEBUG   :     4172efc0 656e2f63 74782f74 6174715f 64697567  c/net/xt_qtaguid
03-14 14:22:14.190   342   342 I DEBUG   :     4172efd0 6174732f 00007374 00000000 0000100b  /stats..........
03-14 14:22:14.190   342   342 I DEBUG   :     4172efe0 20786469 63616669 63612065 745f7463  idx iface acct_t
03-14 14:22:14.190   342   342 I DEBUG   :     4172eff0 685f6761 75207865 745f6469 695f6761  ag_hex uid_tag_i
03-14 14:22:14.190   342   342 I DEBUG   :     4172f000 6320746e 735f746e 72207465 79625f78  nt cnt_set rx_by
03-14 14:22:14.190   342   342 I DEBUG   : 
03-14 14:22:14.190   342   342 I DEBUG   : memory near r9:
03-14 14:22:14.190   342   342 I DEBUG   :     4172ef10 00000000 00000004 00000000 0000001b  ................
03-14 14:22:14.190   342   342 I DEBUG   :     4172ef20 4172efb8 00000000 4172efac 4172efbc  ..rA......rA..rA
03-14 14:22:14.190   342   342 I DEBUG   :     4172ef30 00000000 00000063 4172ef20 4172ebf8  ....c... .rA..rA
03-14 14:22:14.190   342   342 I DEBUG   :     4172ef40 bee47bbc 00000000 00000000 4172b00c  .{............rA
03-14 14:22:14.200   342   342 I DEBUG   :     4172ef50 4172ef3c 4172ea6c 00000006 00000003  <.rAl.rA........
03-14 14:22:14.200   342   342 I DEBUG   : 
03-14 14:22:14.200   342   342 I DEBUG   : memory near sl:
03-14 14:22:14.200   342   342 I DEBUG   :     4172efc0 656e2f63 74782f74 6174715f 64697567  c/net/xt_qtaguid
03-14 14:22:14.200   342   342 I DEBUG   :     4172efd0 6174732f 00007374 00000000 0000100b  /stats..........
03-14 14:22:14.200   342   342 I DEBUG   :     4172efe0 20786469 63616669 63612065 745f7463  idx iface acct_t
03-14 14:22:14.200   342   342 I DEBUG   :     4172eff0 685f6761 75207865 745f6469 695f6761  ag_hex uid_tag_i
03-14 14:22:14.200   342   342 I DEBUG   :     4172f000 6320746e 735f746e 72207465 79625f78  nt cnt_set rx_by
03-14 14:22:14.200   342   342 I DEBUG   : 
03-14 14:22:14.200   342   342 I DEBUG   : memory near fp:
03-14 14:22:14.200   342   342 I DEBUG   :     400f5c98 27000a27 49005c00 22005346 27262423  '..'.\.IFS."#$&'
03-14 14:22:14.200   342   342 I DEBUG   :     400f5ca8 3a2a2928 3e3d3c3b 605c5b3f 007d7c7b  ()*:;<=>?[\`{|}.
03-14 14:22:14.200   342   342 I DEBUG   :     400f5cb8 203a7325 67007325 68626172 00747369  %s: %s.grabhist.
03-14 14:22:14.200   342   342 I DEBUG   :     400f5cc8 20646162 74736968 2079726f 61727261  bad history arra
03-14 14:22:14.200   342   342 I DEBUG   :     400f5cd8 20200079 25002020 64252073 20636600  y.    .%s %d.fc 
03-14 14:22:14.200   342   342 I DEBUG   : 
03-14 14:22:14.200   342   342 I DEBUG   : memory near ip:
03-14 14:22:14.200   342   342 I DEBUG   :     400f9f20 4001c184 40028a09 40031ba1 4001c558  ...@...@...@X..@
03-14 14:22:14.200   342   342 I DEBUG   :     400f9f30 4001b5ec 4001b9d0 4001db68 40026061  ...@...@h..@a`.@
03-14 14:22:14.200   342   342 I DEBUG   :     400f9f40 4001b9ec 400278a5 4001b894 40028935  ...@.x.@...@5..@
03-14 14:22:14.200   342   342 I DEBUG   :     400f9f50 4001c9a0 4002896d 4001cd6c 4001c14c  ...@m..@l..@L..@
03-14 14:22:14.200   342   342 I DEBUG   :     400f9f60 4001b878 4001b85c 4001b678 4001c340  x..@\..@x..@@..@
03-14 14:22:14.200   342   342 I DEBUG   : 
03-14 14:22:14.200   342   342 I DEBUG   : memory near sp:
03-14 14:22:14.200   342   342 I DEBUG   :     bee476f0 4172ef28 400fecc4 00000000 4172efe0  (.rA...@......rA
03-14 14:22:14.200   342   342 I DEBUG   :     bee47700 00000000 00000003 df0027ad 00000000  .........'......
03-14 14:22:14.200   342   342 I DEBUG   :     bee47710 00000000 00000fc3 4172ef28 00013804  ........(.rA.8..
03-14 14:22:14.200   342   342 I DEBUG   :     bee47720 00000001 400f9eac 400fed84 400fed88  .......@...@...@
03-14 14:22:14.200   342   342 I DEBUG   :     bee47730 400febb0 4172ef28 4172bf9c 400fedf6  ...@(.rA..rA...@
03-14 14:22:14.200   342   342 I DEBUG   : 
03-14 14:22:14.200   342   342 I DEBUG   : code around pc:
03-14 14:22:14.200   342   342 I DEBUG   :     4001b9d8 ef000000 e8bd0090 e1b00000 512fff1e  ............../Q
03-14 14:22:14.200   342   342 I DEBUG   :     4001b9e8 ea00b4ec e92d0090 e3a07004 ef000000  ......-..p......
03-14 14:22:14.200   342   342 I DEBUG   :     4001b9f8 e8bd0090 e1b00000 512fff1e ea00b4e5  ........../Q....
03-14 14:22:14.200   342   342 I DEBUG   :     4001ba08 e1a0c00d e92d00f0 e89c0070 e3a070b4  ......-.p....p..
03-14 14:22:14.200   342   342 I DEBUG   :     4001ba18 ef000000 e8bd00f0 e1b00000 512fff1e  ............../Q
03-14 14:22:14.200   342   342 I DEBUG   : 
03-14 14:22:14.200   342   342 I DEBUG   : code around lr:
03-14 14:22:14.200   342   342 I DEBUG   :     400e24e0 f7f36800 4631ed6a 46584602 fe64f009  .h..j.1F.FXF..d.
03-14 14:22:14.200   342   342 I DEBUG   :     400e24f0 b320e025 200146c2 463a4651 ed80f7f3  %. ..F. QF:F....
03-14 14:22:14.200   342   342 I DEBUG   :     400e2500 bf1c1c43 0707ebc0 d1154482 ed1ef7f3  C........D......
03-14 14:22:14.200   342   342 I DEBUG   :     400e2510 2a046802 f7f3d010 6800ed1a ed4cf7f3  .h.*.......h..L.
03-14 14:22:14.200   342   342 I DEBUG   :     400e2520 44794916 48164602 f0094478 b17dfe45  .IyD.F.HxD..E.}.
03-14 14:22:14.210   709   735 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
03-14 14:22:14.230  1001  1001 D ModemStatsService: receive intent android.intent.action.DROPBOX_ENTRY_ADDED
03-14 14:22:14.230  1001  1001 D ModemStatsService: receive intent, tagname is SYSTEM_TOMBSTONE time is 1457986934237 isMobileDataConnected : false
03-14 14:22:15.292 25005 25005 F libc    : Fatal signal 13 (SIGPIPE) at 0x000061ad (code=0), thread 25005 (sh)
03-14 14:22:15.392   342   342 I DEBUG   : *** *** *** *** *** *** *** *** *** *** *** *** *** *** *** ***
03-14 14:22:15.392   342   342 I DEBUG   : Build fingerprint: 'motorola/XT897_us_spr/asanti_c:4.1.2/9.8.2Q-122_XT897_FFW-8/9:user/release-keys'
03-14 14:22:15.392   342   342 I DEBUG   : pid: 25005, tid: 25005, name: sh  >>> /system/bin/sh <<<
03-14 14:22:15.392   342   342 I DEBUG   : signal 13 (SIGPIPE), code -6 (?), fault addr --------
03-14 14:22:15.392   342   342 I DEBUG   :     r0 ffffffe0  r1 40476fe0  r2 00000fc3  r3 00000000
03-14 14:22:15.392   342   342 I DEBUG   :     r4 00000000  r5 00000003  r6 40476fbc  r7 00000004
03-14 14:22:15.392   342   342 I DEBUG   :     r8 40476fe0  r9 40476f30  sl 40476fe0  fp 400ebcb8
03-14 14:22:15.392   342   342 I DEBUG   :     ip 400eff40  sp bee74710  lr 400d8501  pc 4013e9f8  cpsr 00000010
03-14 14:22:15.392   342   342 I DEBUG   :     d0  762f3a6e6962732f  d1  69622f726f646e65
03-14 14:22:15.392   342   342 I DEBUG   :     d2  65747379732f3a6e  d3  2f3a6e6962732f6d
03-14 14:22:15.392   342   342 I DEBUG   :     d4  0000000000000000  d5  0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d6  0000000000000000  d7  75c4fa9400000000
03-14 14:22:15.392   342   342 I DEBUG   :     d8  0000000000000000  d9  0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d10 0000000000000000  d11 0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d12 0000000000000000  d13 0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d14 0000000000000000  d15 0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d16 4150243d48544150  d17 6d6f63202e3a4854
03-14 14:22:15.392   342   342 I DEBUG   :     d18 6a2e6e6f6464612e  d19 747379732f3a7261
03-14 14:22:15.392   342   342 I DEBUG   :     d20 656d6172662f6d65  d21 6d6f632f6b726f77
03-14 14:22:15.392   342   342 I DEBUG   :     d22 6c6f726f746f6d2e  d23 696f72646e612e61
03-14 14:22:15.392   342   342 I DEBUG   :     d24 0000000000000000  d25 0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d26 0000000000000000  d27 0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d28 0000000000000000  d29 0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     d30 0000000000000000  d31 0000000000000000
03-14 14:22:15.392   342   342 I DEBUG   :     scr 00000010
03-14 14:22:15.392   342   342 I DEBUG   : 
03-14 14:22:15.392   342   342 I DEBUG   : backtrace:
03-14 14:22:15.392   342   342 I DEBUG   :     #00  pc 0000c9f8  /system/lib/libc.so (write+12)
03-14 14:22:15.392   342   342 I DEBUG   :     #01  pc 0000e4fd  /system/bin/mksh
03-14 14:22:15.392   342   342 I DEBUG   : 
03-14 14:22:15.392   342   342 I DEBUG   : stack:
03-14 14:22:15.392   342   342 I DEBUG   :          bee746d0  0000100b  
03-14 14:22:15.392   342   342 I DEBUG   :          bee746d4  40147597  /system/lib/libc.so (dlmalloc+5322)
03-14 14:22:15.392   342   342 I DEBUG   :          bee746d8  00000000  
03-14 14:22:15.392   342   342 I DEBUG   :          bee746dc  00000004  
03-14 14:22:15.392   342   342 I DEBUG   :          bee746e0  40476f90  [heap]
03-14 14:22:15.392   342   342 I DEBUG   :          bee746e4  40147597  /system/lib/libc.so (dlmalloc+5322)
03-14 14:22:15.392   342   342 I DEBUG   :          bee746e8  00000000  
03-14 14:22:15.392   342   342 I DEBUG   :          bee746ec  400efeac  /system/bin/mksh
03-14 14:22:15.392   342   342 I DEBUG   :          bee746f0  40476f28  [heap]
03-14 14:22:15.392   342   342 I DEBUG   :          bee746f4  400f4cc4  
03-14 14:22:15.392   342   342 I DEBUG   :          bee746f8  00000000  
03-14 14:22:15.392   342   342 I DEBUG   :          bee746fc  40476fe0  [heap]
